GREEN FLUORESCENT PROTEIN,MTOR
GREEN FLUORESCENT PROTEIN,TRYPSIN
GREEN FLUORESCENT PROTEIN,CASPASE 3
GREEN FLUORESCENT PROTEIN,AKT
LIPASE,HRP
LIPASE,MYELOPEROXIDASE
LIPASE,GLYCEROL KINASE
LIPASE,PEROXIDASE
LIPASE,LPS
LIPASE,VIT
E-CADHERIN,SUV39H1
E-CADHERIN,SMAD7
E-CADHERIN,SUPEROXIDE DISMUTASE
E-CADHERIN,TUMOR SUPPRESSOR P53
E-CADHERIN,PGC-1?
E-CADHERIN,ANDROGEN RECEPTOR
E-CADHERIN,TNF-?
E-CADHERIN,TUMOR SUPPRESSOR PROTEIN
E-CADHERIN,MNSOD
PDK4,SIR2
PDK4,?-GALACTOSIDASE
PDK4,H3K4
PDK4,TNF
PDK4,P16INK4A
PDK4,CASPASE
PDK4,BECLIN 1
PDK4,TUMOR NECROSIS FACTOR
PDK4,MEF2A
PDK4,INSULIN RECEPTORS
PDK4,MYOSTATIN
PDK4,MRF4
PDK4,AKT
PDK4,MYF5
PDK4,HISTONE H4
PDK4,C-REACTIVE PROTEIN
PDK4,P21
CD38,TORC1
CD38,MTOR
CD38,NICOTINAMIDE PHOSPHORIBOSYLTRANSFERASE
CD38,ACETYLTRANSFERASE
CD38,ATM
CD38,PPAR?
CD38,NADH
CD38,AMPK
CD38,?-CATENIN
CD38,NADASE
CYTOCHROME C,PHOSPHOFRUCTOKINASE
CYTOCHROME C,PDH
CYTOCHROME C,TNF
CYTOCHROME C,CD38
CYTOCHROME C,PFK
CYTOCHROME C,CITRATE SYNTHASE
CYTOCHROME C,GLUCOSE TRANSPORTER
DNMT3A,IL-8
DNMT3A,GLUTATHIONE S-TRANSFERASE
DNMT3A,MMP-9
DNMT3A,LPS
DNMT3A,REVERSE TRANSCRIPTASE
DNMT3A,IL-6
DNMT3A,VEGF
NLRP3,LOX-1
NLRP3,P65
NLRP3,GROWTH FACTOR
NLRP3,TNF?
NLRP3,TNF-?
NLRP3,MCP-1
NLRP3,GROWTH FACTORS
NLRP3,PROTEIN 3
NLRP3,TUMOR NECROSIS FACTOR
NLRP3,PI3K
NLRP3,BRCA1
NLRP3,TLR9
NLRP3,IL-10
NLRP3,MAPK
NLRP3,ENOS
NLRP3,IL-1?
NLRP3,MITOGEN-ACTIVATED PROTEIN KINASE
NLRP3,X RECEPTOR
NLRP3,EZH2
NLRP3,APOE
NLRP3,RXR
NLRP3,TNF
NLRP3,PPAR-?
NLRP3,SIRT1
NLRP3,TLR
NLRP3,FGF
NLRP3,AKT
NLRP3,IL-6
PTEN,P300
PTEN,HDAC1
PTEN,AKT
PTEN,PHOSPHATASE
HISTONE H1B,P300
HISTONE H1B,CBP
HISTONE H1B,SUV39H1
HISTONE H1B,SIRT1
NMNAT3,NMNAT2
NMNAT3,NMNAT1
NMNAT3,NRK
NMNAT3,SIRT1
NMNAT3,NMNATS
NMNAT3,NICOTINAMIDE PHOSPHORIBOSYLTRANSFERASE
NMNAT3,NAMPT
DNMT1,TRI
DNMT1,HISTONE H1
DNMT1,BPS
DNMT1,HRP
DNMT1,PLC
DNMT1,SERUM ALBUMIN
DNMT1,ECL
DNMT1,GAPDH
DNMT1,PRONASE
DNMT1,PEROXIDASE
DNMT1,PROTAMINE
DNMT1,NIS
DNMT1,GLYCERALDEHYDE 3-PHOSPHATE DEHYDROGENASE
DNMT1,HYALURONIDASE
DNMT1,K12
DNMT1,PROTEASE INHIBITOR
SU(VAR)3-9,HETEROCHROMATIN PROTEIN 1
SU(VAR)3-9,HP1
VIMENTIN,G PROTEIN
VIMENTIN,DBC1
VIMENTIN,PPAR?
VIMENTIN,PGC-1?
VIMENTIN,BMI1
VIMENTIN,PRC2
VIMENTIN,HISTONES H3
VIMENTIN,ER-?
VIMENTIN,SILENT INFORMATION REGULATOR 2
VIMENTIN,DNA POLYMERASE
VIMENTIN,P300
VIMENTIN,ANDROGEN RECEPTOR
VIMENTIN,NANOG
VIMENTIN,PCAF
VIMENTIN,FOXO1
VIMENTIN,ESTROGEN RECEPTOR
VIMENTIN,P65
VIMENTIN,FOS
VIMENTIN,MAPK
VIMENTIN,SURVIVIN
VIMENTIN,P53
VIMENTIN,BCL-2
VIMENTIN,ALDH1
VIMENTIN,CASPASE-3
VIMENTIN,C-MYC
VIMENTIN,AKT
VIMENTIN,TIP60
VIMENTIN,SUV39H1
VIMENTIN,PI3K
VIMENTIN,FIBRONECTIN
VIMENTIN,EZH2
VIMENTIN,AP-1
VIMENTIN,AMPK
VIMENTIN,CXCL10
VIMENTIN,CBP
VIMENTIN,P21
VIMENTIN,ERK
DNMT1,SGI
DNMT1,SHH
DNMT1,BRD2
DNMT1,ENHANCER OF ZESTE HOMOLOG 2
DNMT1,SMO
DNMT1,BRD4
DNMT1,REVERSE TRANSCRIPTASE
DNMT1,BCL6
DNMT1,LYSINE N-METHYLTRANSFERASE
DNMT1,COREST
DNMT1,BRD3
DNMT1,CASPASE 3
DNMT1,BCOR
DNMT1,MYC
STRUCTURAL PROTEINS,NOTCH
STRUCTURAL PROTEINS,CYCLIN
STRUCTURAL PROTEINS,H3K4
STRUCTURAL PROTEINS,DEMETHYLASES
STRUCTURAL PROTEINS,STAT
STRUCTURAL PROTEINS,CREB-BINDING PROTEIN
STRUCTURAL PROTEINS,ANDROGEN RECEPTOR
STRUCTURAL PROTEINS,SLO
STRUCTURAL PROTEINS,CBP
STRUCTURAL PROTEINS,DEMETHYLASE
P16,CYCLIN D2
P16,HK2
P16,TUMOR SUPPRESSOR P53
P16,PROGESTERONE RECEPTOR
P16,EPIDERMAL GROWTH FACTOR RECEPTOR
P16,HER2
P16,ANDROGEN RECEPTOR
P16,MMP-9
P16,CCND2
P16,PHOSPHATASE
DNMT1,GCN5
DNMT1,PGK1
DNMT1,CDK9
DNMT1,P-40
DNMT1,GST
DNMT1,USP10
DNMT1,HERC5
DNMT1,DDB1
DNMT1,CDK1
DNMT1,DEUBIQUITINASE
DNMT1,HISTONE H2B
DNMT1,C/EBP?
DNMT1,PROTEIN A
DNMT1,PCK1
DNMT1,NPM1
DNMT1,USP7
DNMT1,GABP
DNMT1,PROTEIN G
DNMT1,CYCLIN-DEPENDENT KINASE 1
DNMT1,USP22
DNMT1,GFP
DNMT1,CAMP-RESPONSE ELEMENT-BINDING PROTEIN
DNMT1,G6PC
DNMT1,UHRF1
DNMT1,TIP60
DNMT1,PHOSPHATASE
DNMT1,POLYUBIQUITIN
VCAM-1,P53
VCAM-1,SIR2
VCAM-1,TNF
VCAM-1,PPAR?
VCAM-1,HISTONE H3
VCAM-1,TUMOR NECROSIS FACTOR
AURB,SIRT2
AURB,CALMODULIN
AURB,CDH1
AURB,PHOSPHATASES
AURB,CHFR
AURB,P53
AURB,UBIQUITIN
DNMT1,FMRP
DNMT1,CA1
DNMT1,BASIC PROTEINS
DNMT1,BRAIN-DERIVED NEUROTROPHIC FACTOR
DNMT1,P25
DNMT1,APOE
DNMT1,FIBROBLAST GROWTH FACTOR 2
DNMT1,ANK1
DNMT1,BACE1
DNMT1,BACE
DNMT1,BDNF
DNMT1,UBE3A
DNMT1,PSEN2
DNMT1,PSEN1
DNMT1,GSK-3?
DNMT1,TLR4
DNMT1,FGF-2
DNMT1,CLUSTERIN
DNMT1,MBD1
DNMT1,MAPT
DNMT1,CPG BINDING PROTEIN
DNMT1,APOLIPOPROTEIN E
GROWTH FACTOR,ANNEXIN V
GROWTH FACTOR,HRP
GROWTH FACTOR,NANOG
GROWTH FACTOR,SOX2
GROWTH FACTOR,C-MYC
GROWTH FACTOR,GLYCERALDEHYDE-3-PHOSPHATE DEHYDROGENASE
GROWTH FACTOR,FIBRONECTIN
GROWTH FACTOR,GLUT1
GROWTH FACTOR,PROTEIN A
GROWTH FACTOR,EMD
GROWTH FACTOR,LUCIFERASE
GROWTH FACTOR,?-TUBULIN
GROWTH FACTOR,GFP
GROWTH FACTOR,MAP2
GROWTH FACTOR,GFAP
GROWTH FACTOR,SERUM ALBUMIN
GROWTH FACTOR,PYRUVATE KINASE
GROWTH FACTOR,TRANSFERRIN
GROWTH FACTOR,KLF4
GROWTH FACTOR,PROTEASE INHIBITOR
DNMT1,AMD
DNMT1,RPE
DNMT1,IL17RC
DNMT1,ERYTHROPOIETIN
DNMT1,VEGF
ACLY,HMT
ACLY,BMAL1
ACLY,PER2
ACLY,TRI
ACLY,UBIQUITIN
ACLY,NMNAT1
ACLY,ACETYL-COA SYNTHETASE
ACLY,EZH2
ACLY,H3K4
ACLY,SIRT3
ACLY,LSD1
RBR-2,ASH-2
RBR-2,DAF
RBR-2,DEMETHYLASE
RBR-2,PI3K
RBR-2,SIRT1
RBR-2,UTX
RBR-2,DAF-2
INTERLEUKIN 6,TUMOR NECROSIS FACTOR
DNMT1,MICROCOCCAL NUCLEASE
DNMT1,GREEN FLUORESCENT PROTEIN
DNMT1,ZEB2
DNMT1,GRHL2
DNMT1,HEMAGGLUTININ
DNMT1,HPRT
DNMT1,EPCAM
DNMT1,ZEB1
DNMT1,SNAI1
DNMT1,LUCIFERASE
DNMT1,TCF4
GATA1,P53
GATA1,GATA2
GATA1,RNASE
GATA1,SIRT1
GATA1,SIRT6
IGF1,VEGF
IGF1,PPAR-?
IGF1,GAPDH
IGF1,EPIDERMAL GROWTH FACTOR RECEPTOR
IGF1,PPAR
IGF1,PPARGC1A
IGF1,HRP
STRUCTURAL PROTEINS,HDAC7
STRUCTURAL PROTEINS,?-TUBULIN
STRUCTURAL PROTEINS,HDAC9
STRUCTURAL PROTEINS,PKC
STRUCTURAL PROTEINS,P/CAF
STRUCTURAL PROTEINS,HDAC8
STRUCTURAL PROTEINS,STAT1
STRUCTURAL PROTEINS,HISTONE DEACETYLASE 1
STRUCTURAL PROTEINS,TNF
STRUCTURAL PROTEINS,HDAC5
STRUCTURAL PROTEINS,TNF?
STRUCTURAL PROTEINS,HDAC3
STRUCTURAL PROTEINS,HDA1
STRUCTURAL PROTEINS,HDAC11
STRUCTURAL PROTEINS,HDAC2
STRUCTURAL PROTEINS,INTERFERON
STRUCTURAL PROTEINS,P50
STRUCTURAL PROTEINS,PROTEIN KINASE C
STRUCTURAL PROTEINS,HDAC4
STRUCTURAL PROTEINS,CASPASE
STRUCTURAL PROTEINS,HDAC10
STRUCTURAL PROTEINS,UBIQUITIN
STRUCTURAL PROTEINS,HISTONES H3
STRUCTURAL PROTEINS,P21
STRUCTURAL PROTEINS,RPD3
STRUCTURAL PROTEINS,TRI
HMGCS2,PYRUVATE KINASE
HMGCS2,GCN5
MIR,SIRT1
MIR,SOX2
CALCIUM REGULATORY PROTEINS,SIRT1
ERK1,SUPEROXIDE DISMUTASE
ERK1,MTOR
ERK1,NANOG
ERK1,?-CATENIN
ERK1,MAPK
ERK1,JNK
ERK1,BCL-2
ERK1,NRF2
ERK1,GROWTH FACTORS
ERK1,BAX
BCL-2,PI3K
BCL-2,TRANSCRIPTIONAL REGULATORS
BCL-2,RAS
BCL-2,ANG
BCL-2,PAI-1
BCL-2,?-GALACTOSIDASE
BCL-2,MAMMALIAN TARGET OF RAPAMYCIN
BCL-2,PLASMINOGEN ACTIVATOR INHIBITOR-1
BCL-2,GLUCOSE TRANSPORTER
BCL-2,ANGIOTENSIN
BCL-2,LC3
BCL-2,ATG5
BCL-2,RENIN
BCL-2,ACTIN
BCL-2,PEROXISOME PROLIFERATOR-ACTIVATED RECEPTOR ?
BCL-2,LEPTIN
BCL-2,ULK1
HYPOXIA-INDUCIBLE FACTOR-1?,IL-6
HYPOXIA-INDUCIBLE FACTOR-1?,VEGF
HYPOXIA-INDUCIBLE FACTOR-1?,TUMOR NECROSIS FACTOR
HYPOXIA-INDUCIBLE FACTOR-1?,COMPLEX I
HYPOXIA-INDUCIBLE FACTOR-1?,TNF-?
HYPOXIA-INDUCIBLE FACTOR-1?,HIF-1?
HYPOXIA-INDUCIBLE FACTOR-1?,SDH
HYPOXIA-INDUCIBLE FACTOR-1?,GROWTH FACTOR
HYPOXIA-INDUCIBLE FACTOR-1?,TLR
HYPOXIA-INDUCIBLE FACTOR-1?,INTERLEUKIN-6
DNMT1,IL6
DNMT1,P57
DNMT1,IL-1?
DNMT1,CA3
DNMT1,SOCS3
DNMT1,CD86
N-CADHERIN,IL-8
N-CADHERIN,OCCLUDIN
N-CADHERIN,CTGF
N-CADHERIN,SMAD2
N-CADHERIN,ECM
N-CADHERIN,BMP
N-CADHERIN,GROWTH FACTORS
N-CADHERIN,C-MYC
N-CADHERIN,IGF
N-CADHERIN,P53
N-CADHERIN,ACTIN
N-CADHERIN,KLF4
N-CADHERIN,IL-6
N-CADHERIN,MDM2
N-CADHERIN,AS1
N-CADHERIN,SOX2
PROTEIN KINASE B,PPAR
PROTEIN KINASE B,NAMPT
PROTEIN KINASE B,UCP
PROTEIN KINASE B,CYTOCHROME C
PROTEIN KINASE B,AMPK
PROTEIN KINASE B,P38 MAPK
PROTEIN KINASE B,MAPK
PROTEIN KINASE B,INSULIN-LIKE GROWTH FACTOR
PROTEIN KINASE B,SIRT3
PROTEIN KINASE B,UCP1
PROTEIN KINASE B,IRS-1
PROTEIN KINASE B,NICOTINAMIDE PHOSPHORIBOSYLTRANSFERASE
PROTEIN KINASE B,INSULIN RECEPTOR
PROTEIN KINASE B,PGC-1?
PROTEIN KINASE B,ACYL-COA DEHYDROGENASE
PROTEIN KINASE B,SUPEROXIDE DISMUTASE
PROTEIN KINASE B,NADH
PROTEIN KINASE B,UCP3
PROTEIN KINASE B,HDAC2
PROTEIN KINASE B,MITOGEN-ACTIVATED PROTEIN KINASE
PROTEIN KINASE B,UCP2
PROTEIN KINASE B,MCAD
PROTEIN KINASE B,P38
PROTEIN KINASE B,PPAR?
MMP2,GROWTH FACTOR
MMP2,NATRIURETIC PEPTIDES
MMP2,RENIN
MMP2,GLUCOSE TRANSPORTERS
MMP2,ANGIOTENSIN
MMP2,FOXO1
MMP2,THIOREDOXIN
MMP2,PEROXISOME PROLIFERATOR-ACTIVATED RECEPTOR-?
MMP2,GAPDH
MMP2,AMPK
MMP2,ECM
MMP2,HDAC1
MMP2,SUPEROXIDE DISMUTASE
MMP2,RAS
MMP2,ERK
MMP2,SIRT1
MMP2,TNF?
MMP2,ERK1
MMP2,NRF2
MMP2,CATALASE
GROWTH FACTORS,HISTONES H2B
GROWTH FACTORS,GLYCOGEN PHOSPHORYLASE
GROWTH FACTORS,ATPASES
GROWTH FACTORS,S6K
GROWTH FACTORS,PEROXISOME PROLIFERATOR-ACTIVATED RECEPTOR ?
GROWTH FACTORS,GLYCERALDEHYDE 3-PHOSPHATE DEHYDROGENASE
GROWTH FACTORS,MECHANISTIC TARGET OF RAPAMYCIN
GROWTH FACTORS,ATPASE
GROWTH FACTORS,GLYCOGEN SYNTHASE
E2F1,BCL2
E2F1,STAT3
E2F1,X PROTEIN
E2F1,NAMPT
E2F1,ACETYLTRANSFERASE
E2F1,TNF
E2F1,TUMOR SUPPRESSOR PROTEIN
E2F1,LEPTIN
E2F1,PGC-1?
E2F1,FOXO3
E2F1,IGF1
E2F1,X RECEPTOR
E2F1,SOD2
E2F1,INSULIN-LIKE GROWTH FACTOR
E2F1,HIF-1
E2F1,BAX
E2F1,TUMOR NECROSIS FACTOR
E2F1,BMAL1
E2F1,PER2
E2F1,FXR
DNMT3A,GLP
DNMT3A,HBO1
DNMT3A,HISTONES H3
DNMT3A,PCAF
DNMT3A,DNMT3L
DNMT3A,CBP
DNMT3A,APOE
DNMT3A,GFAP
DNMT3A,ADAM10
DNMT3A,DNMT2
DNMT3A,PRESENILIN 1
DNMT3A,CAMKII
DNMT3A,AMPK
DNMT3A,CXCL10
DNMT3A,BCL2
DNMT3A,LSD
DNMT3A,HDAC6
DNMT3A,PSEN1
DNMT3A,CCL3
DNMT3A,LEPTIN
DNMT3A,TIP60
DNMT3A,CCL2
DNMT3A,ELP3
DNMT3A,INOS
DNMT3A,GNAT
DNMT3A,IL-10
DNMT3A,CSF
DNMT3A,G9A
DNMT3A,BACE1
DNMT3A,MORF
DNMT3A,MOZ
DNMT3A,TNF-?
DNMT3A,BRAIN-DERIVED NEUROTROPHIC FACTOR
DNMT3A,ERYTHROPOIETIN
DNMT3A,JNK1
DNMT3A,PSEN2
DNMT3A,K20
DNMT3A,CDK5
DNMT3A,GSK3?
DNMT3A,IL-4
DNMT3A,P300
LSD2,LSD1
LSD2,ACETYLTRANSFERASE
LSD2,HISTONE H3
LSD2,HDAC1
NEUROPEPTIDE Y,LEPTIN
NEUROPEPTIDE Y,NPY
NEUROPEPTIDE Y,SIRT1
NEUROPEPTIDE Y,AMPK
P16,H3.1
P16,FACS
P16,CD19
P16,RFP
P16,CBP
P16,RAD51
P16,S1A
P16,MEF
P16,BRCA1
P16,CD45
P16,MACS
P16,?GAL
P16,CTIP
P16,RECOMBINASE
P16,BL6
P16,P16INK4
P16,ATAXIA TELANGIECTASIA MUTATED
P16,SCA1
P16,SCR
P16,53BP1
P16,RNF168
P16,GFP
P16,MDC1
P16,MYC
SOD3,SOD2
SOD3,SUPEROXIDE DISMUTASE
SOD3,SOD1
SOD3,SIRT1
SOD3,LUCIFERASE
SOD3,MN-SOD
SOD3,SIRT3
SOD3,CATALASE
SDHA,ACETYLTRANSFERASES
SDHA,HISTONE H3
SDHA,MALATE DEHYDROGENASE
SDHA,ACETYLTRANSFERASE
SDHA,TRYPSIN
SDHA,CPS1
SDHA,HSP70
SDHA,MDH
SDHA,ACYL-COA DEHYDROGENASE
SDHA,GAPDH
SDHA,FRATAXIN
P16,CCL2
P16,HISTONE ACETYLTRANSFERASE P300
P16,PARATHYROID HORMONE
P16,ZMPSTE24
P16,DROSHA
P16,EGR1
P16,MIR
P16,C/EBP?
P16,SDF-1
P16,PRB
P16,GPC
P16,INTRINSIC FACTORS
P16,EXPORTIN-5
P16,SP1
P16,KEAP1
P16,CREB-BINDING PROTEIN
P16,MCP-1
P16,MAZ
P16,ARF
P16,TERT
P16,PKC
P16,BMI1
P16,HO-1
P16,ZINC-FINGER PROTEINS
PROTEASE INHIBITORS,PGC-1?
PROTEASE INHIBITORS,MEMBRANE PROTEINS
PROTEASE INHIBITORS,PARP
PROTEASE INHIBITORS,COMPLEX I
ALT,SIRT1
ALT,HEMOGLOBIN
HISTONE H1.0,SIRT1
HISTONE H1.0,H3K4
HISTONE H1.0,HISTONE H4
HISTONE H1.0,ACETYLTRANSFERASE
HISTONE H1.0,DEMETHYLASE
BCL-2,PROTEIN KINASE B
BCL-2,SUPEROXIDE DISMUTASE 1
BCL-2,GSK3?
BCL-2,GROWTH FACTORS
BCL-2,MT2
BCL-2,INTERLEUKIN-6
BCL-2,MT1
BCL-2,GNRH
VIMENTIN,IL-1?
VIMENTIN,SPC
VIMENTIN,NOX4
VIMENTIN,CASPASE
VIMENTIN,SUPEROXIDE DISMUTASE
VIMENTIN,SIRT7
VIMENTIN,CASPASE-8
VIMENTIN,TLR
VIMENTIN,PARK2
VIMENTIN,COMPLEX I
VIMENTIN,NLRP3
VIMENTIN,CAVEOLIN-1
VIMENTIN,SRC
VIMENTIN,SOD2
VIMENTIN,PROTEIN C
VIMENTIN,GFP
VIMENTIN,IL-6
VIMENTIN,CASPASE-1
VIMENTIN,CATALASE
VIMENTIN,CYTOCHROME C
VIMENTIN,PTEN
VIMENTIN,NUCLEAR FACTOR ERYTHROID 2-RELATED FACTOR 2
VIMENTIN,TYPE III INTERMEDIATE FILAMENT
VIMENTIN,NITRIC OXIDE SYNTHASE
VIMENTIN,PLASMINOGEN ACTIVATOR
VIMENTIN,PARP
VIMENTIN,ETC
VIMENTIN,PAI-1
VIMENTIN,TNF-?
VIMENTIN,ACTIN
VIMENTIN,NRF2
VIMENTIN,UPA
VIMENTIN,TERT
VIMENTIN,ECM
VIMENTIN,BAX
VIMENTIN,FACTOR A
ALDH2,PROTEIN KINASE A
ALDH2,MNSOD
ALDH2,PGC-1?
ALDH2,SUPEROXIDE DISMUTASE
ALDH2,AMPK
ALDH2,SIRT1
ALDH2,SIRT3
ALDH2,NADH
ALDH2,SIRT5
ALDH2,INSULIN-LIKE GROWTH FACTOR
ALDH2,ALDEHYDE DEHYDROGENASE
ALDH2,CATALASE
GROWTH FACTOR,TNF-?
GROWTH FACTOR,IL6
GROWTH FACTOR,ECL
GROWTH FACTOR,LPS
GROWTH FACTOR,IL-1?
GROWTH FACTOR,IL-6
GROWTH FACTOR,TUMOR NECROSIS FACTOR
GROWTH FACTOR,REVERSE TRANSCRIPTASE
GDH,PARP
GDH,NADH
GDH,?-TUBULIN
FGF21,NADH
FGF21,PARP1
FGF21,IL-6
FGF21,CD38
FGF21,INTERLEUKIN-6
DNMT1,INSULIN RECEPTOR
DNMT1,IGF-II
DNMT1,IGF
DNMT1,GROWTH HORMONE
DNMT1,INSULIN LIKE GROWTH FACTOR
HYPOXIA-INDUCIBLE FACTOR-1?,SIRT6
HCC,?-TUBULIN
HCC,P53
HCC,SIRT1
HCC,ECL
HCC,MAPK
HCC,?-ACTIN
HCC,CCK
P53,P65
P16,MECHANISTIC TARGET OF RAPAMYCIN
P16,ALKALINE PHOSPHATASE
P16,CHITINASE
P16,MONOCYTE CHEMOATTRACTANT PROTEIN-1
P16,CD27
P16,MEG3
P16,INTERLEUKIN-6
P16,GROWTH HORMONE
ER?,EGFR
ER?,PROTEIN KNOCKDOWN
ER?,GST
ER?,BRD3
ER?,KEAP1
ER?,ERR?
ER?,VHL
ER?,BRD4
ER?,UBIQUITIN
ER?,ANDROGEN RECEPTOR
ER?,PCAF
ER?,ERK1
ER?,BRD2
ER?,CDK9
ER?,CDK4
ER?,ARYL HYDROCARBON RECEPTOR
ER?,CK2
ER?,C-MYC
ER?,MDM2
ER?,ALK
ER?,ABL
ER?,BCL6
ER?,SKP1
ER?,EZH2
ER?,BCR
ER?,GCN5
SYNAPSIN I,DAF-2
SYNAPSIN I,P25
SYNAPSIN I,SIRT4
SYNAPSIN I,HUNTINGTIN
SYNAPSIN I,RAR?
SYNAPSIN I,PER2
SYNAPSIN I,CYCLIN-DEPENDENT KINASE 5
SYNAPSIN I,SREBP-1
SYNAPSIN I,ADAM10
SYNAPSIN I,PPAR-?
SYNAPSIN I,LIMK1
SYNAPSIN I,CREB2
SYNAPSIN I,NOTCH
SYNAPSIN I,POMC
SYNAPSIN I,CRY1
SYNAPSIN I,PROTEIN KINASE 1
SYNAPSIN I,ACETYLTRANSFERASE
SYNAPSIN I,INSULIN RECEPTOR
SYNAPSIN I,CAMP RESPONSE ELEMENT-BINDING PROTEIN
SYNAPSIN I,IGF-1
SYNAPSIN I,INSULIN-LIKE GROWTH FACTOR
SYNAPSIN I,DAF-16
SYNAPSIN I,FOXO1
SYNAPSIN I,?-MSH
SYNAPSIN I,MASH-1
SYNAPSIN I,NAMPT
SYNAPSIN I,YY1
SYNAPSIN I,LEPTIN
SYNAPSIN I,STEROIDOGENIC FACTOR 1
SYNAPSIN I,HES1
SYNAPSIN I,OREXIN
SYNAPSIN I,SF-1
SYNAPSIN I,NADH
SYNAPSIN I,AGRP
SYNAPSIN I,FOS
SYNAPSIN I,MTOR
SYNAPSIN I,DBP
SYNAPSIN I,SOD1
SYNAPSIN I,SYNAPTOPHYSIN
SYNAPSIN I,MASH1
SYNAPSIN I,PRO-OPIOMELANOCORTIN
SYNAPSIN I,?-SYNUCLEIN
SYNAPSIN I,NEUROG2
SYNAPSIN I,PHOSPHOGLYCERATE MUTASE-1
SYNAPSIN I,NESTIN
SYNAPSIN I,SIR2
SYNAPSIN I,SUPEROXIDE DISMUTASE 1
SYNAPSIN I,PAX3
SYNAPSIN I,CDK5
SYNAPSIN I,RETINOIC ACID RECEPTOR ?
SYNAPSIN I,HES-5
SYNAPSIN I,PGC-1?
SYNAPSIN I,GHRELIN
SYNAPSIN I,PEROXISOME PROLIFERATOR-ACTIVATED RECEPTOR GAMMA
SYNAPSIN I,SIRT2
SYNAPSIN I,HISTONE H2A
SYNAPSIN I,SIRT3
SYNAPSIN I,TP53
SYNAPSIN I,BDNF
SYNAPSIN I,BACE1
SYNAPSIN I,NERVE GROWTH FACTOR
SYNAPSIN I,METHYL-CPG BINDING PROTEIN 2
SYNAPSIN I,ROCK1
SYNAPSIN I,CA1
SYNAPSIN I,APOLIPOPROTEIN E
SYNAPSIN I,SF1
SYNAPSIN I,HMG
SYNAPSIN I,MPTP
SYNAPSIN I,GAN
SYNAPSIN I,PER1
SYNAPSIN I,BMAL1
SYNAPSIN I,PSEN1
SYNAPSIN I,8-OXOGUANINE DNA GLYCOSYLASE
SYNAPSIN I,OX2R
SYNAPSIN I,BCL6
SYNAPSIN I,TORC2
SYNAPSIN I,SIRT6
SYNAPSIN I,H2A.Z
SYNAPSIN I,BUBR1
SYNAPSIN I,PPAR? COACTIVATOR-1?
SYNAPSIN I,IL-1?
SYNAPSIN I,ARNT
SYNAPSIN I,HDAC1
SYNAPSIN I,RECOMBINASE
SYNAPSIN I,SIRT5
SYNAPSIN I,NKX2-1
SYNAPSIN I,PRP
SYNAPSIN I,NICOTINAMIDE PHOSPHORIBOSYLTRANSFERASE
SYNAPSIN I,DISINTEGRIN
SYNAPSIN I,SIRT1
SYNAPSIN I,GROWTH HORMONE
SYNAPSIN I,CRYPTOCHROME 1
SYNAPSIN I,HES5
SYNAPSIN I,BRAIN-DERIVED NEUROTROPHIC FACTOR
HSP70,CALPAIN
HSP70,CAVEOLIN-1
HSP70,P62
HSP70,SNCA
HSP70,HSC70
P53,GROWTH FACTOR
P53,P21
P53,TUMOR SUPPRESSOR P53
P53,MYC
SIR2,TLR4
E2F1,BRCA1
E2F1,PHOSPHATASE
E2F1,ESTROGEN RECEPTOR
E2F1,EZH2
E2F1,ESTROGEN RECEPTORS
E2F1,ESR1
E2F1,ALKALINE PHOSPHATASE
E2F1,PROTEIN A
E2F1,MOF
E2F1,EP300
E2F1,CRC
E2F1,?-ACTIN
E2F1,HIF-1?
E2F1,HER2
E2F1,ANDROGEN RECEPTOR
E2F1,SURVIVIN
E2F1,EPIDERMAL GROWTH FACTOR RECEPTOR
E2F1,GROWTH FACTOR
E2F1,PROTEIN G
E2F1,HISTONES H3
BCL-2,CCL2
BCL-2,GLUCAGON-LIKE PEPTIDE
BCL-2,PROTEIN KINASE A
BCL-2,MIR
BCL-2,CAMP RESPONSIVE ELEMENT BINDING PROTEIN 1
BCL-2,INS
BCL-2,SP1
BCL-2,FGFR1
BCL-2,SERUM ALBUMIN
BCL-2,APOE
BCL-2,FOXO3
BCL-2,CYTOCHROME P450
BCL-2,MAP2
BCL-2,TENSIN
HMG-COA REDUCTASE,PHOSPHATASE
HMG-COA REDUCTASE,PPAR?
HMG-COA REDUCTASE,GLUTATHIONE REDUCTASE
HMG-COA REDUCTASE,PGC-1?
HMG-COA REDUCTASE,SIRT3
HMG-COA REDUCTASE,MYELOPEROXIDASE
HMG-COA REDUCTASE,GLUTATHIONE PEROXIDASE
HMG-COA REDUCTASE,NOX4
HMG-COA REDUCTASE,ACETYLTRANSFERASES
HMG-COA REDUCTASE,IRS
HMG-COA REDUCTASE,SUPEROXIDE DISMUTASE
HMG-COA REDUCTASE,HDAC4
HMG-COA REDUCTASE,HDAC2
HMG-COA REDUCTASE,TUMOR NECROSIS FACTOR
HMG-COA REDUCTASE,PKC
HMG-COA REDUCTASE,ENOS
HMG-COA REDUCTASE,GROWTH FACTOR
HMG-COA REDUCTASE,CATALASE
HMG-COA REDUCTASE,FOXO
HMG-COA REDUCTASE,HO-1
HMG-COA REDUCTASE,P53
HMG-COA REDUCTASE,PPAR-?
HMG-COA REDUCTASE,ANGIOTENSIN
HMG-COA REDUCTASE,INSULIN RECEPTOR
HMG-COA REDUCTASE,SIRT1
